frame_id,object_id,tx,ty,tz,qx,qy,qz,qw,gt_tx,gt_ty,gt_tz,gt_qx,gt_qy,gt_qz,gt_qw
84,1,-13.9315,1.42536,53.3499,0.0592555,0.427551,-0.0662258,0.899613,-12.5774,2.26431,51.4698,0.000739391,0.181402,-0.0018919,0.983407
84,2,-17.4494,0.969282,38.7116,-0.0113618,0.0626967,0.0614496,0.996074,-16.075,2.1745,36.1235,0.000370957,-0.00649903,-0.00199709,0.999977
85,1,-13.5546,1.4105,53.8321,0.0582134,0.44687,-0.0726482,0.889742,-12.2533,2.28142,52.1385,-1.66828e-06,0.182855,-0.00163832,0.983138
85,2,-17.476,0.976684,39.2556,-0.0105089,0.0604222,0.0617111,0.996208,-16.0916,2.19503,36.5967,-0.000302975,-0.00109169,-0.00161007,0.999998
86,1,-13.5546,1.4105,53.8321,0.0582134,0.44687,-0.0726482,0.889742,-12.0102,2.28659,52.8775,0.00011154,0.180563,-0.00214337,0.983561
86,2,-17.476,0.976684,39.2556,-0.0105089,0.0604222,0.0617111,0.996208,-16.082,2.2,37.1133,-0.000265409,0.00558835,-0.0021298,0.999982
87,1,-13.5546,1.4105,53.8321,0.0582134,0.44687,-0.0726482,0.889742,-11.7946,2.25383,53.584,0.000856475,0.176973,-0.00328433,0.98421
87,2,-17.476,0.976684,39.2556,-0.0105089,0.0604222,0.0617111,0.996208,-16.0734,2.1902,37.5871,0.000298765,0.0109531,-0.00338099,0.999934
88,1,-13.5546,1.4105,53.8321,0.0582134,0.44687,-0.0726482,0.889742,-11.5439,2.25326,54.312,0.00102772,0.173338,-0.00434117,0.984852
88,2,-17.476,0.976684,39.2556,-0.0105089,0.0604222,0.0617111,0.996208,-16.0425,2.195,38.0828,0.000332101,0.0162723,-0.00444878,0.999858
89,1,-13.5546,1.4105,53.8321,0.0582134,0.44687,-0.0726482,0.889742,-11.225,2.30874,55.0728,0.000232671,0.17062,-0.00366152,0.98533
89,2,-17.476,0.976684,39.2556,-0.0105089,0.0604222,0.0617111,0.996208,-15.9883,2.21794,38.6216,-0.000313217,0.0225234,-0.00365551,0.99974
90,1,-13.5546,1.4105,53.8321,0.0582134,0.44687,-0.0726482,0.889742,-10.9376,2.3647,55.8216,-0.000484348,0.166526,-0.00280686,0.986033
90,2,-17.476,0.976684,39.2556,-0.0105089,0.0604222,0.0617111,0.996208,-15.9389,2.24261,39.1144,-0.000857015,0.0325585,-0.00271635,0.999466
91,1,-13.5546,1.4105,53.8321,0.0582134,0.44687,-0.0726482,0.889742,-10.7844,2.38116,56.5387,-0.000381473,0.160734,-0.00331756,0.986992
91,2,-17.476,0.976684,39.2556,-0.0105089,0.0604222,0.0617111,0.996208,-15.8701,2.25466,39.6155,-0.000771412,0.0427983,-0.0032491,0.999078
92,2,-17.476,0.976684,39.2556,-0.0105089,0.0604222,0.0617111,0.996208,-15.7732,2.26003,40.1619,-0.000366062,0.0540716,-0.00459155,0.998526
93,2,-17.476,0.976684,39.2556,-0.0105089,0.0604222,0.0617111,0.996208,-15.6877,2.28262,40.6786,-0.000803484,0.0637835,-0.00531815,0.997949
