frame_id,object_id,tx,ty,tz,qx,qy,qz,qw,gt_tx,gt_ty,gt_tz,gt_qx,gt_qy,gt_qz,gt_qw
80,2,0.145403,0.0931752,0.619925,0.0011273,-0.00282867,0.000300626,0.999995,-0.636496,0.0476769,0.224991,0.000372209,0.00826304,0.000449728,0.999966
81,1,-2.00408,-0.333396,-0.0740198,-0.00179704,0.0221937,-0.00483808,0.99974,0.157033,0.0658549,0.626683,0.000804951,0.000670308,-0.000156872,0.999999
81,2,0.145408,0.0931781,0.619924,0.0010752,-0.00273987,0.000271558,0.999996,-0.585454,0.068873,0.208831,0.000861807,0.00771849,-0.000144624,0.99997
82,1,-2.00408,-0.333396,-0.0740342,-0.00180529,0.0221156,-0.00483838,0.999742,0.172986,0.0691266,0.623685,0.000626743,0.000815264,0.000228795,0.999999
82,2,0.145411,0.0931779,0.619929,0.00108229,-0.00262731,0.000270856,0.999996,-0.586171,0.0696515,0.21009,0.000683119,0.00786292,0.000251037,0.999969
83,1,-2.00408,-0.333396,-0.0740428,-0.00181212,0.0220721,-0.00483935,0.999743,0.0546601,-0.0267982,0.62539,-0.000604229,0.00248348,0.000872806,0.999996
83,2,0.145414,0.0931799,0.619944,0.00105333,-0.00245395,0.00025233,0.999996,-0.680036,-0.0207045,0.202006,-0.000555499,0.00953113,0.000895009,0.999954
84,1,-2.00408,-0.333396,-0.0740471,-0.00181674,0.0220536,-0.0048404,0.999743,0.157416,-0.032592,0.6415,-0.000876227,0.00139078,0.00103043,0.999998
84,2,0.145418,0.0931817,0.61995,0.00102281,-0.00231644,0.000234439,0.999997,-0.594785,-0.0182711,0.220919,-0.000840832,0.00843908,0.00104203,0.999963
85,1,-2.00408,-0.333396,-0.0740486,-0.00181904,0.0220497,-0.00484108,0.999743,0.173466,-0.0432837,0.634832,-0.000679815,0.00147911,0.000384364,0.999999
85,2,0.14542,0.0931828,0.619958,0.00100719,-0.00221857,0.000224622,0.999997,-0.406519,-0.0154517,0.304283,-0.00066564,0.00540856,0.000384684,0.999985
86,1,0,0,0,0,0,0,1,0.48375,-0.00603283,0.79667,1.51937e-05,-0.00233159,-0.000516534,0.999997
86,2,0,0,0,0,0,0,1,-0.483087,-0.00797728,0.304664,4.88841e-05,0.00667979,-0.000521737,0.999978
87,1,0,0,0,0,0,0,1,0.595455,-0.00856712,0.793168,0.000518909,-0.00364896,-0.00125572,0.999992
87,2,0,0,0,0,0,0,1,-0.395915,-0.0073878,0.301046,0.000568585,0.00536337,-0.00125585,0.999985
88,1,0,0,0,0,0,0,1,0.641131,-0.0295814,0.816582,-3.09836e-05,-0.00369132,-0.00107147,0.999993
88,2,0,0,0,0,0,0,1,-0.374623,-0.0260664,0.326664,3.96447e-05,0.00531987,-0.00106676,0.999985
89,1,0,0,0,0,0,0,1,0.621832,0.000799211,0.82839,-0.000677486,-0.0027569,0.000806448,0.999996
89,2,0,0,0,0,0,0,1,-0.41989,0.0022273,0.343719,-0.000604469,0.00625476,0.000805212,0.99998
90,1,0,0,0,0,0,0,1,0.748794,0.0147196,0.8466,-0.00057583,-0.00415102,0.000966087,0.999991
90,2,0,0,0,0,0,0,1,-0.725196,0.016544,0.18162,-0.000485905,0.010041,0.000947022,0.999949
91,1,0,0,0,0,0,0,1,0.805454,0.00491918,0.849389,5.99614e-07,-0.00587124,-0.000515208,0.999983
91,2,0,0,0,0,0,0,1,-0.738507,0.00262912,0.182284,9.56947e-05,0.0102462,-0.000545084,0.999947
92,2,0,0,0,0,0,0,1,-0.80737,-0.00631614,0.196738,0.000383724,0.0112841,-0.00136905,0.999935
93,2,0,0,0,0,0,0,1,-0.702263,-0.0339973,0.219372,-0.000431685,0.00973055,-0.000708084,0.999952
