frame_id,object_id,tx,ty,tz,qx,qy,qz,qw,gt_tx,gt_ty,gt_tz,gt_qx,gt_qy,gt_qz,gt_qw
79,1,-0.865556,-0.243127,0.0705302,0.00108243,0.0114647,-0.0108562,0.999875,0.210017,0.0639282,0.612175,2.89361e-05,0.000967602,0.000789572,0.999999
79,2,-0.337098,-0.28079,0.381004,-0.000913548,0.00373528,-0.00635677,0.999972,-0.700767,0.0492545,0.146511,0.000116495,0.0100975,0.000792377,0.999949
80,1,-0.726872,-0.0500516,0.990626,0.00142945,0.00996862,-0.00660232,0.999927,0.135519,0.0668699,0.58617,0.000324317,0.00253083,0.000446105,0.999997
80,2,-0.408691,-0.698316,0.519259,-0.000440904,0.00391795,-0.0201754,0.999789,-0.636496,0.0476769,0.224991,0.000372209,0.00826304,0.000449728,0.999966
81,1,-0.935873,-0.898123,0.529328,0.00288203,0.0109678,-0.037664,0.999226,0.157033,0.0658549,0.626683,0.000804951,0.000670308,-0.000156872,0.999999
81,2,-0.59002,-0.562111,0.327159,-0.00409934,0.00713751,-0.008459,0.99993,-0.585454,0.068873,0.208831,0.000861807,0.00771849,-0.000144624,0.99997
82,1,-0.777325,-1.01065,0.315448,7.15315e-05,0.00891302,-0.0334282,0.999401,0.172986,0.0691266,0.623685,0.000626743,0.000815264,0.000228795,0.999999
82,2,-0.543802,-1.40155,0.49157,-0.0154478,0.00623323,-0.00837435,0.999826,-0.586171,0.0696515,0.21009,0.000683119,0.00786292,0.000251037,0.999969
83,1,-0.682001,-0.636988,0.115716,-0.00139141,0.00806065,-0.0172982,0.999817,0.0546601,-0.0267982,0.62539,-0.000604229,0.00248348,0.000872806,0.999996
83,2,-0.995438,-0.135394,0.188293,-0.000636566,0.012628,-0.00298083,0.999916,-0.680036,-0.0207045,0.202006,-0.000555499,0.00953113,0.000895009,0.999954
84,1,0.556729,-0.629817,0.280795,-0.00744977,-0.00680219,-0.000575716,0.999949,0.157416,-0.032592,0.6415,-0.000876227,0.00139078,0.00103043,0.999998
84,2,0.714348,-3.86341,1.1344,-0.0540012,-0.00942852,0.00514675,0.998483,-0.594785,-0.0182711,0.220919,-0.000840832,0.00843908,0.00104203,0.999963
85,1,-0.891557,-0.852362,-0.0213974,-0.008074,0.0109074,-0.00640398,0.999887,0.173466,-0.0432837,0.634832,-0.000679815,0.00147911,0.000384364,0.999999
85,2,-0.586262,0.275157,0.324242,-0.00145946,0.00761457,0.0111723,0.999908,-0.406519,-0.0154517,0.304283,-0.00066564,0.00540856,0.000384684,0.999985
86,1,-1.15522,-2.04782,-0.563848,-0.0202403,0.012895,-0.0120034,0.99964,0.48375,-0.00603283,0.79667,1.51937e-05,-0.00233159,-0.000516534,0.999997
86,2,-0.592815,0.120734,0.315245,-0.00236631,0.00769206,0.0086644,0.99993,-0.483087,-0.00797728,0.304664,4.88841e-05,0.00667979,-0.000521737,0.999978
87,1,-1.30722,-2.0329,-0.415605,-0.0150846,0.0142244,-0.0258124,0.999452,0.595455,-0.00856712,0.793168,0.000518909,-0.00364896,-0.00125572,0.999992
87,2,0.673792,0.812222,0.829921,-9.69098e-05,-0.0081883,0.0233635,0.999693,-0.395915,-0.0073878,0.301046,0.000568585,0.00536337,-0.00125585,0.999985
88,1,-0.492618,-0.0836634,-0.0496136,0.000725729,0.00582757,-0.00474228,0.999972,0.641131,-0.0295814,0.816582,-3.09836e-05,-0.00369132,-0.00107147,0.999993
88,2,-0.0602476,2.49657,0.443532,0.0283182,0.000802813,0.00680722,0.999575,-0.374623,-0.0260664,0.326664,3.96447e-05,0.00531987,-0.00106676,0.999985
89,1,-0.585823,0.158519,0.034457,0.000191972,0.00764849,0.0043192,0.999961,0.621832,0.000799211,0.82839,-0.000677486,-0.0027569,0.000806448,0.999996
89,2,0.568323,-0.32973,0.759285,-0.00610085,-0.00656187,0.00459435,0.999949,-0.41989,0.0022273,0.343719,-0.000604469,0.00625476,0.000805212,0.99998
90,1,1.559,0.525363,0.816237,0.00121725,-0.0187084,0.0127157,0.999743,0.748794,0.0147196,0.8466,-0.00057583,-0.00415102,0.000966087,0.999991
90,2,-1.03351,-0.0528231,0.109962,-0.000318676,0.0129914,-0.00120508,0.999915,-0.725196,0.016544,0.18162,-0.000485905,0.010041,0.000947022,0.999949
91,1,0.725676,-3.14757,-0.17609,-0.0432869,-0.0098175,0.0140884,0.998915,0.805454,0.00491918,0.849389,5.99614e-07,-0.00587124,-0.000515208,0.999983
91,2,-0.951579,-0.0837957,0.131571,2.15885e-06,0.0118952,-0.00272013,0.999926,-0.738507,0.00262912,0.182284,9.56947e-05,0.0102462,-0.000545084,0.999947
92,2,-0.78693,1.13285,0.322143,0.0166779,0.0100884,-0.00882025,0.999771,-0.80737,-0.00631614,0.196738,0.000383724,0.0112841,-0.00136905,0.999935
93,2,-1.07555,0.314463,0.113876,0.0034623,0.0134763,0.000472351,0.999903,-0.702263,-0.0339973,0.219372,-0.000431685,0.00973055,-0.000708084,0.999952
